record_id,state,district,year,population,gdp_million,unemployment_rate,literacy_rate,public_health_expenditure_million,crime_rate_per_100k
4146,Haryana,District_300,2015,311732,6170.29,7.35,83.19,2124.65,1272.12
4147,Telangana,District_276,2011,2981197,29075.5,2.59,83.68,3378.33,547.99
4148,Maharashtra,District_7,2024,1144067,79951.68,18.56,91.95,5039.51,1238.18
4149,Uttar Pradesh,District_160,2016,2188568,23356.19,15.49,70.06,5838.25,1339.1
4150,Goa,District_240,2017,1361878,12590.4,23.49,53.94,3250.47,759.57
4151,Tamil Nadu,District_24,2013,2680238,43958.28,24.74,90.21,3565.86,852.18
4152,Sikkim,District_214,2021,2773667,41545.21,21.26,50.48,135.29,970.19
4153,Meghalaya,District_70,2010,2017545,35975.07,24.65,96.32,21.29,967.42
4154,Tripura,District_216,2011,1888089,75732.83,16.36,58.4,9071.83,795.73
4155,Odisha,District_104,2013,2028066,22419.15,2.75,41.13,140.24,891.93
4156,Maharashtra,District_215,2016,2420252,23473.01,2.7,51.21,331.31,662.21
4157,Odisha,District_54,2011,2170638,11229.16,20.27,64.89,2056.43,1374.3
4158,Assam,District_294,2015,189764,55786.07,6.3,43.31,7434.01,1082.23
4159,Jharkhand,District_203,2011,1887163,25716.34,1.99,64.57,6789.24,473.07
4160,Odisha,District_288,2021,346885,64221.2,12.07,52.17,6471.81,503.2
4161,Himachal Pradesh,District_45,2016,2671130,77740.91,8.21,41.14,5749.57,683.39
4162,West Bengal,District_198,2011,918736,3504.38,14.91,57.94,2017.07,48.45
4163,Punjab,District_216,2012,686867,79449.82,15.2,53.58,3979.4,1487.08
4164,Madhya Pradesh,District_184,2018,12661,20335.8,17.2,65.19,4781.05,702.3
4165,Gujarat,District_27,2022,172261,33614.63,14.62,85.54,5824.47,1162.82
4166,Maharashtra,District_166,2024,1284942,62221.69,9.83,70.59,1984.37,238.12
4167,Himachal Pradesh,District_274,2013,2319000,53229.84,1.08,86.08,7290.36,914.21
4168,Uttarakhand,District_103,2023,2464082,62277.17,22.67,60.2,3089.22,573.18
4169,West Bengal,District_104,2014,1197139,37311.9,8.51,40.79,6602.27,1335.0
4170,Tamil Nadu,District_245,2018,1873418,73286.21,12.93,95.33,5139.88,1398.88
4171,Tripura,District_169,2016,198101,63197.37,14.14,58.88,5922.19,937.6
4172,West Bengal,District_116,2017,2660794,24745.15,8.21,71.61,4131.54,92.34
4173,Odisha,District_141,2024,2448625,75878.93,8.06,68.15,4450.75,700.45
4174,Manipur,District_125,2020,11504,76884.72,6.89,74.99,8681.89,26.38
4175,Punjab,District_25,2012,1409681,33210.13,6.46,93.1,4758.81,777.5
4176,Maharashtra,District_194,2020,2918395,52160.32,1.24,92.03,7938.91,752.62
4177,Telangana,District_100,2020,971710,65183.34,23.97,98.86,3950.31,626.48
4178,Goa,District_5,2013,1017786,65385.88,15.08,71.7,7005.35,506.17
4179,Rajasthan,District_19,2016,1805445,1139.74,3.15,95.35,2329.03,868.87
4180,Delhi,District_170,2013,2357088,50324.8,15.0,68.95,9170.2,266.01
4181,Bihar,District_274,2011,155362,77896.21,6.19,42.66,9672.77,40.46
4182,Haryana,District_254,2023,2877288,18515.46,8.11,48.77,9013.25,1180.26
4183,Mizoram,District_121,2019,2603858,63650.75,20.13,60.04,3464.24,1178.6
4184,Jammu & Kashmir,District_32,2015,1550152,42744.47,22.2,83.53,2764.97,869.52
4185,Himachal Pradesh,District_149,2018,2337510,17725.4,17.65,44.88,1824.48,1245.3
4186,Andhra Pradesh,District_266,2011,1842280,4092.53,23.35,61.69,8729.96,769.9
4187,Telangana,District_37,2010,142213,60796.14,22.67,98.94,1186.25,10.81
4188,Punjab,District_177,2017,332124,25324.46,14.0,87.14,6423.34,223.27
4189,Tripura,District_13,2010,2945751,30053.13,22.74,74.32,3314.71,689.89
4190,Maharashtra,District_183,2010,866129,38823.63,13.85,43.71,1879.26,1293.55
4191,Karnataka,District_145,2012,2758583,40580.52,3.05,40.88,1844.93,339.15
4192,Rajasthan,District_265,2014,153192,16502.78,20.82,46.31,8709.71,52.03
4193,Assam,District_88,2022,96477,53654.65,3.71,59.63,8598.22,619.34
4194,Himachal Pradesh,District_46,2021,2781645,55406.27,8.24,76.38,2720.36,101.02
4195,Uttarakhand,District_119,2018,1905771,11392.65,9.8,51.85,337.77,826.09
4196,Maharashtra,District_19,2020,642934,42637.43,20.28,43.07,8690.88,84.38
4197,Jammu & Kashmir,District_220,2019,2968128,48744.66,2.55,45.45,573.35,25.92
4198,Himachal Pradesh,District_233,2011,190935,14908.26,11.4,65.61,847.29,1414.93
4199,Bihar,District_94,2021,2026388,71558.03,11.2,86.39,8219.22,998.28
4200,Uttarakhand,District_251,2021,287098,38631.24,14.76,89.27,8172.21,180.11
4201,Bihar,District_250,2010,390468,9211.12,9.17,57.46,2024.98,834.76
4202,West Bengal,District_282,2010,1946305,26758.35,14.64,79.81,382.28,388.32
4203,Haryana,District_232,2017,2444507,38162.07,24.65,63.56,629.92,1141.87
4204,Arunachal Pradesh,District_46,2019,2951371,821.43,2.25,98.35,4533.95,1221.48
4205,Himachal Pradesh,District_46,2019,2759131,2562.47,21.93,64.3,4182.4,761.9
4206,Delhi,District_14,2019,869853,4451.09,8.06,63.75,1822.97,614.83
4207,Maharashtra,District_85,2011,203812,43055.44,11.91,70.09,9090.41,476.48
4208,Sikkim,District_3,2022,2088471,26893.69,18.66,41.53,5524.14,50.23
4209,Himachal Pradesh,District_28,2018,606518,71449.39,22.8,65.08,8073.41,841.53
4210,Telangana,District_157,2018,2736562,44743.12,0.72,89.72,1037.35,763.88
4211,Tamil Nadu,District_175,2011,1224990,60794.11,16.72,76.72,9734.59,320.32
4212,Meghalaya,District_114,2012,1456165,54973.78,2.2,98.17,8097.4,798.54
4213,Delhi,District_250,2011,1327168,41630.45,13.38,59.54,2878.31,701.98
4214,Jammu & Kashmir,District_59,2015,972453,59580.19,18.87,49.69,207.95,391.76
4215,Mizoram,District_203,2024,2264434,43581.01,4.65,85.03,1645.17,1114.9
4216,Meghalaya,District_239,2016,423626,30842.65,19.21,42.62,4185.12,369.57
4217,Jammu & Kashmir,District_234,2021,951532,34870.03,8.08,49.57,29.95,677.11
4218,Kerala,District_95,2015,2301524,67081.72,15.46,70.42,408.5,800.6
4219,Assam,District_141,2012,2297959,45066.25,16.62,85.21,986.45,1217.21
4220,Karnataka,District_113,2021,1958380,30189.92,16.4,76.06,8097.18,631.4
4221,Maharashtra,District_109,2024,2375763,14387.65,0.95,99.69,5468.7,311.29
4222,Nagaland,District_289,2012,1192847,39633.67,4.23,79.3,1909.89,23.21
4223,Rajasthan,District_97,2021,32095,20199.8,21.48,83.5,2644.74,378.84
4224,Rajasthan,District_16,2011,2735155,76446.83,23.53,99.63,6421.82,1126.04
4225,Chhattisgarh,District_44,2011,1838633,39283.66,14.31,75.55,3186.17,1230.89
4226,Meghalaya,District_230,2020,1172138,725.77,15.13,82.88,6821.36,901.43
4227,Punjab,District_108,2021,2902201,7439.25,19.0,57.9,7782.3,1422.54
4228,Chhattisgarh,District_217,2014,991369,22753.12,10.45,72.21,3066.31,783.75
4229,Assam,District_260,2020,101729,7382.11,8.54,94.72,3665.19,719.51
4230,Kerala,District_196,2020,191293,71518.04,19.32,91.2,500.84,1249.42
4231,Andhra Pradesh,District_95,2017,2834611,68349.58,1.19,58.38,8198.0,251.33
4232,Rajasthan,District_56,2015,2173272,77669.21,22.19,61.43,6060.74,23.69
4233,Delhi,District_32,2018,882232,56520.18,11.3,90.78,8882.7,1322.81
4234,Himachal Pradesh,District_231,2020,1128201,51640.71,12.85,57.08,1889.28,801.63
4235,Delhi,District_9,2014,2257909,73880.5,16.04,93.26,9606.01,1117.6
4236,Himachal Pradesh,District_191,2019,2623053,75711.99,7.22,86.43,7067.39,943.75
4237,Bihar,District_200,2013,594704,70200.25,15.14,49.14,1966.18,996.17
4238,Assam,District_161,2018,2375406,68919.21,17.48,83.19,4629.77,881.42
4239,Mizoram,District_87,2021,1677328,53739.54,3.39,90.06,6989.54,1088.08
4240,Arunachal Pradesh,District_21,2019,2343701,138.46,13.25,48.66,169.82,171.12
4241,Telangana,District_76,2020,2023842,34367.07,8.57,67.44,7802.89,377.14
4242,Andhra Pradesh,District_141,2023,634923,50856.67,14.16,91.76,9476.81,719.22
4243,Haryana,District_126,2014,2641124,43774.72,1.02,51.92,815.06,1074.97
4244,Madhya Pradesh,District_251,2010,1497947,65691.92,18.7,66.95,8981.19,463.44
4245,Tamil Nadu,District_84,2014,2913003,65513.99,4.63,76.77,4644.49,1211.02
4246,Manipur,District_48,2024,2886154,47898.57,17.39,45.84,5156.04,98.94
4247,Haryana,District_78,2014,1710463,1769.3,19.34,52.72,8401.1,1186.56
4248,Kerala,District_30,2014,421918,29552.7,18.94,68.0,5896.62,1048.89
4249,Sikkim,District_285,2022,375553,18313.04,20.53,62.42,3514.32,98.83
4250,Kerala,District_136,2011,1836157,27109.66,8.04,59.49,7325.94,48.42
4251,Maharashtra,District_140,2022,2654197,49387.24,24.19,41.58,1383.36,1260.02
4252,Manipur,District_41,2015,806637,5326.29,1.08,95.68,6662.78,218.05
4253,Manipur,District_282,2014,1044426,1789.14,12.29,92.29,7746.26,380.7
4254,Himachal Pradesh,District_50,2011,780217,34955.46,7.12,63.56,3347.76,1344.54
4255,Odisha,District_258,2021,327351,63487.97,18.63,50.88,9702.33,514.97
4256,Uttar Pradesh,District_270,2019,550282,2465.58,20.23,44.14,6406.05,796.12
4257,Punjab,District_134,2024,494697,67925.4,20.65,47.39,956.88,47.49
4258,Delhi,District_234,2024,259457,30716.53,7.77,76.12,9662.85,853.95
4259,Sikkim,District_128,2023,91170,9467.65,7.22,84.04,7439.96,1070.57
4260,Haryana,District_104,2017,2132721,45404.14,17.08,49.39,6956.48,848.1
4261,Rajasthan,District_254,2015,1935719,76189.32,23.24,46.77,2532.57,1213.21
4262,Odisha,District_95,2020,1164278,43405.61,6.73,81.46,4731.52,1165.06
4263,Goa,District_217,2019,273770,54933.91,22.81,71.02,9010.52,719.19
4264,Punjab,District_61,2021,2727599,65315.54,14.99,62.31,3081.61,968.02
4265,Tripura,District_268,2020,533252,63949.22,18.58,83.5,4233.38,415.68
4266,Delhi,District_241,2012,1428514,5858.77,11.28,67.34,2567.59,538.58
4267,Odisha,District_13,2018,285202,59282.22,20.27,67.91,2159.1,933.2
4268,Bihar,District_147,2022,2324526,75956.47,24.28,40.94,437.25,990.96
4269,Tamil Nadu,District_240,2020,171232,56055.17,4.68,58.96,7369.02,128.95
4270,Gujarat,District_89,2020,2249486,66917.07,9.95,40.3,907.68,1229.04
4271,West Bengal,District_95,2023,498441,38849.12,21.63,95.43,5313.29,956.12
4272,West Bengal,District_293,2013,2768396,25532.36,4.83,57.64,498.05,491.7
4273,Bihar,District_25,2012,1399467,54102.38,10.62,50.83,9838.77,340.31
4274,Sikkim,District_272,2016,343371,39381.08,4.57,45.45,7094.49,905.02
4275,Kerala,District_166,2021,822495,71624.16,16.39,42.8,6303.88,1044.14
4276,Madhya Pradesh,District_250,2022,2922068,77950.81,6.34,93.16,1864.02,1392.68
4277,Assam,District_87,2024,1926788,65585.97,9.83,50.11,5280.59,278.3
4278,Sikkim,District_142,2023,2716636,79414.44,12.53,77.05,5035.63,754.87
4279,Kerala,District_134,2017,959040,27876.16,7.78,79.07,3586.55,1432.81
4280,Arunachal Pradesh,District_279,2016,2072091,71661.47,17.16,59.05,1561.2,1364.39
4281,Telangana,District_126,2010,1345804,26401.39,3.23,89.99,3671.37,717.36
4282,Arunachal Pradesh,District_141,2010,2740895,9451.87,22.06,52.84,6091.08,828.51
4283,Uttarakhand,District_103,2022,2389098,49713.68,12.29,44.29,4873.56,1374.84
4284,Tamil Nadu,District_226,2014,1826981,36404.54,14.53,44.11,5700.49,49.15
4285,Himachal Pradesh,District_63,2024,2341027,73736.72,15.74,58.03,5720.22,1464.33
4286,Andhra Pradesh,District_294,2023,586300,39380.59,1.96,67.79,2446.82,1465.51
4287,Haryana,District_254,2017,643898,74211.33,19.05,77.76,1109.84,1416.6
4288,Tamil Nadu,District_180,2023,1467406,6299.92,23.68,83.72,5217.56,1448.29
4289,Goa,District_40,2019,1517361,66442.64,13.24,50.72,8923.73,456.8
4290,Goa,District_264,2020,213758,60731.55,10.08,81.04,9953.66,56.57
4291,Sikkim,District_189,2012,1061733,57601.06,19.73,50.95,7859.02,427.23
4292,Tripura,District_8,2017,1034921,28417.32,18.15,99.83,2211.25,519.15
4293,Nagaland,District_104,2012,578030,62702.93,16.45,97.54,6303.27,529.34
4294,Mizoram,District_225,2013,1280592,38668.89,24.15,46.14,2388.74,1021.01
4295,Delhi,District_34,2019,2634115,57219.13,14.75,79.31,5764.57,1295.56
4296,Kerala,District_236,2016,2390524,44182.65,6.59,94.2,4806.93,333.76
4297,Goa,District_228,2012,1858259,12603.6,1.11,44.84,3815.62,671.48
4298,Uttar Pradesh,District_188,2013,28349,5174.04,11.61,47.44,6416.43,568.39
4299,Uttarakhand,District_22,2017,134417,29301.27,16.48,60.82,8577.13,1147.14
4300,Haryana,District_40,2013,316322,74623.78,4.72,45.74,3374.83,477.53
4301,Odisha,District_173,2018,1820081,42383.5,1.13,93.14,4862.6,85.27
4302,West Bengal,District_179,2013,210732,64177.34,22.77,92.53,4558.3,501.37
4303,Jharkhand,District_86,2022,2722919,46080.49,7.9,96.92,2492.31,531.6
4304,Andhra Pradesh,District_133,2023,2871638,76632.84,11.92,52.3,4211.17,1233.76
4305,Tripura,District_13,2013,2755484,29562.75,2.73,42.72,215.94,822.29
4306,Delhi,District_28,2022,92687,4573.47,9.85,66.68,5174.37,785.75
4307,Madhya Pradesh,District_84,2014,68196,62455.66,10.88,92.83,7207.96,898.64
4308,Mizoram,District_280,2010,513370,56439.47,22.62,78.31,3676.18,842.62
4309,Assam,District_263,2016,37400,42207.48,21.7,99.9,7465.77,1022.79
4310,Haryana,District_166,2018,520593,26118.04,5.13,94.34,7506.59,1355.94
4311,Maharashtra,District_293,2021,280680,15069.33,14.12,63.57,9841.16,1314.65
4312,Assam,District_68,2018,400916,38587.26,18.42,42.37,5459.49,743.48
4313,Meghalaya,District_226,2010,996849,53299.45,7.65,40.31,4040.7,1270.33
4314,Madhya Pradesh,District_170,2024,1986195,46315.13,10.16,78.65,6395.28,1294.68
4315,Punjab,District_86,2015,2810441,35004.87,24.63,94.95,6265.8,1184.53
4316,Telangana,District_133,2012,2711047,43180.16,19.11,66.65,9873.42,64.04
4317,Mizoram,District_178,2013,2664540,8645.31,11.21,92.46,7076.97,993.42
4318,Madhya Pradesh,District_252,2017,1273374,55670.25,13.59,74.0,3065.87,470.51
4319,Delhi,District_15,2024,1468232,58743.14,15.83,45.88,1875.18,1310.05
4320,Goa,District_223,2013,2324840,926.09,12.72,87.9,7927.28,426.66
4321,Mizoram,District_201,2017,562235,21648.86,10.58,69.56,1797.68,1378.02
4322,Maharashtra,District_107,2013,340676,7378.43,9.3,43.06,6274.46,923.07
4323,Mizoram,District_250,2018,347542,79858.59,4.64,88.88,1323.25,967.94
4324,Jammu & Kashmir,District_89,2015,2336992,47471.49,24.35,85.46,7187.08,1331.72
4325,Haryana,District_125,2010,2518472,37264.39,2.74,67.44,7828.97,1478.12
4326,Karnataka,District_113,2022,2360962,37045.45,15.23,41.17,9905.4,464.2
4327,Punjab,District_137,2019,2566431,77182.27,24.01,60.82,9542.17,134.2
4328,West Bengal,District_247,2011,1440110,52791.85,9.69,66.1,7138.1,1085.3
4329,Andhra Pradesh,District_166,2016,508311,13501.08,6.68,49.92,2775.37,106.2
4330,Uttar Pradesh,District_150,2019,2640167,35858.22,23.91,49.65,437.28,801.27
4331,Gujarat,District_68,2016,2328727,61938.01,20.14,50.02,5552.46,518.53
4332,Rajasthan,District_221,2012,1929393,33873.77,16.55,62.23,7659.83,585.6
4333,Rajasthan,District_271,2010,783161,24769.58,15.49,89.05,106.34,353.99
4334,Mizoram,District_20,2017,512432,79297.37,9.32,85.56,5248.06,1049.31
4335,Jammu & Kashmir,District_289,2022,2478067,74851.61,16.21,40.61,8828.89,858.28
4336,Jharkhand,District_100,2022,673284,75325.41,18.26,40.58,6372.21,1428.71
4337,Karnataka,District_252,2019,1849223,10542.49,1.28,44.66,6837.84,533.95
4338,Sikkim,District_77,2023,1299487,18748.08,3.38,67.99,4743.37,592.05
4339,Jammu & Kashmir,District_135,2020,2805521,35370.94,8.22,93.33,9431.51,248.35
4340,Himachal Pradesh,District_173,2024,2974129,66572.02,8.42,50.94,3746.53,917.88
4341,Himachal Pradesh,District_201,2020,2002992,58948.83,22.56,68.61,3791.03,143.33
4342,Telangana,District_217,2019,1307776,67974.89,17.27,42.44,5177.43,1452.28
4343,Chhattisgarh,District_208,2024,2889728,73661.86,9.65,41.22,5859.36,1365.19
4344,Mizoram,District_74,2016,435518,62463.54,20.33,40.45,5374.3,1049.83
4345,Himachal Pradesh,District_11,2019,2752663,20948.98,8.42,84.2,8186.33,476.61
4346,Mizoram,District_287,2017,235096,22842.8,24.77,41.43,8345.15,534.87
4347,Telangana,District_256,2010,2561910,28205.49,19.65,56.43,1316.74,131.6
4348,Rajasthan,District_12,2023,2343839,24253.0,20.31,78.7,5961.68,371.29
4349,Odisha,District_78,2012,2740673,19935.42,6.89,77.12,9838.99,530.18
4350,Uttarakhand,District_172,2022,302597,60201.36,4.05,43.31,5996.62,672.44
4351,Gujarat,District_96,2011,1911450,2728.94,10.04,55.4,6881.67,696.94
4352,Tamil Nadu,District_273,2010,169379,58274.22,8.69,78.36,8613.71,1327.77
4353,Himachal Pradesh,District_179,2014,1142542,65886.87,19.36,63.53,8666.03,675.28
4354,Gujarat,District_64,2012,425991,5292.86,4.77,67.95,172.01,1436.18
4355,Madhya Pradesh,District_132,2019,1486821,4957.15,13.42,52.43,2394.4,126.63
4356,Karnataka,District_272,2024,2819372,22844.25,15.89,42.27,8628.8,317.25
4357,Maharashtra,District_109,2017,725143,16672.46,9.94,60.71,6671.04,582.59
4358,Odisha,District_273,2015,259435,46494.88,5.41,80.98,6317.09,1332.34
4359,Karnataka,District_168,2019,46988,54039.37,22.44,85.99,8599.46,184.2
4360,Madhya Pradesh,District_180,2023,453668,50735.02,3.9,75.55,8065.52,533.24
4361,Maharashtra,District_58,2018,1708987,28594.22,7.94,63.59,7513.53,169.15
4362,Madhya Pradesh,District_79,2018,816250,39876.84,19.04,74.99,473.62,1161.22
4363,Andhra Pradesh,District_61,2020,1448478,51202.87,15.33,82.3,7816.57,424.42
4364,Haryana,District_121,2015,2503464,9562.91,18.4,85.32,2006.17,652.14
4365,Kerala,District_207,2011,113336,18368.66,20.31,45.67,260.18,1226.33
4366,Odisha,District_34,2018,2800599,71240.79,22.44,88.18,4918.95,252.6
4367,Kerala,District_70,2011,2487870,27392.69,7.96,43.81,9423.61,1420.8
4368,Haryana,District_17,2012,2859506,64094.5,12.12,92.23,8864.54,591.5
4369,Haryana,District_20,2015,1848492,20086.67,17.36,63.53,9820.57,496.27
4370,Delhi,District_69,2011,2387963,3340.81,19.97,72.82,2465.4,286.94
4371,Rajasthan,District_215,2014,599399,40037.04,14.66,57.4,6953.96,701.8
4372,Madhya Pradesh,District_161,2011,528931,71399.64,13.09,65.6,558.56,1471.06
4373,Kerala,District_102,2021,1664356,65544.57,17.45,90.71,8034.55,736.99
4374,Delhi,District_206,2013,656288,20242.6,9.86,57.74,5237.69,678.75
4375,Meghalaya,District_145,2024,1129782,72795.76,22.4,73.85,9962.86,12.43
4376,Andhra Pradesh,District_57,2020,2773149,38382.47,5.7,78.82,2400.02,432.22
4377,Madhya Pradesh,District_83,2020,1528674,3929.43,22.16,48.78,7846.5,342.64
4378,Uttar Pradesh,District_269,2012,621764,2243.69,16.27,86.67,1709.64,59.42
4379,Gujarat,District_187,2014,103941,38814.25,15.22,99.94,2871.89,669.6
4380,West Bengal,District_6,2015,2405043,43710.37,12.01,49.3,2955.7,204.28
4381,Uttar Pradesh,District_110,2022,2424045,6402.23,4.29,86.07,5778.71,754.97
4382,Chhattisgarh,District_138,2016,844532,73780.03,21.69,48.82,3651.16,682.51
4383,Haryana,District_51,2019,128569,57460.16,1.79,97.02,4387.21,334.85
4384,Tripura,District_51,2017,935135,64104.58,7.11,64.66,5218.11,1197.71
4385,Uttarakhand,District_87,2018,2582838,46726.02,3.19,98.8,562.3,1390.29
4386,Maharashtra,District_68,2023,2111055,53086.89,3.12,44.08,6653.66,201.96
4387,Tamil Nadu,District_84,2013,1932730,31034.94,10.07,87.46,6492.7,146.96
4388,Jammu & Kashmir,District_42,2013,2179413,54346.97,4.43,68.4,9648.02,517.85
4389,Madhya Pradesh,District_219,2016,86604,78254.85,14.74,57.37,1333.96,916.05
4390,Manipur,District_57,2021,2697526,51820.8,15.87,84.87,309.76,948.35
4391,Tamil Nadu,District_226,2024,720796,27337.28,22.11,78.12,1332.36,937.82
4392,Mizoram,District_196,2019,2127595,22826.28,7.84,94.17,4224.71,863.99
4393,Manipur,District_248,2019,2837736,77068.04,8.07,54.93,2139.41,579.29
4394,Punjab,District_166,2020,1168731,14808.33,6.54,96.38,2163.26,1173.22
4395,Nagaland,District_62,2018,2232712,64497.67,19.65,78.51,8693.99,1429.87
4396,Nagaland,District_263,2020,1550679,37226.33,10.99,67.03,3238.38,884.85
4397,Arunachal Pradesh,District_112,2011,165620,35506.34,14.03,43.19,4168.03,329.92
4398,Bihar,District_253,2022,213721,59805.55,9.68,85.91,6841.54,843.1
4399,Jammu & Kashmir,District_199,2020,2087185,11851.59,4.34,91.5,3399.49,1133.56
4400,Andhra Pradesh,District_178,2015,853790,37309.01,3.01,88.58,5543.61,1244.7
4401,Bihar,District_26,2019,2452121,2876.34,21.77,84.14,5228.81,1077.66
4402,Nagaland,District_246,2019,2251384,53635.84,7.0,98.16,2615.26,1335.86
4403,Chhattisgarh,District_19,2017,444421,4679.6,23.57,90.95,7170.97,1428.08
4404,Odisha,District_265,2022,483061,6992.23,23.71,95.67,8341.15,738.52
4405,Manipur,District_20,2014,2401148,67587.66,12.23,83.83,7834.58,811.91
4406,West Bengal,District_106,2014,312165,35441.99,23.99,89.21,3952.96,506.93
4407,Haryana,District_237,2017,1945940,16086.05,1.2,57.35,9329.59,988.68
4408,Punjab,District_246,2010,2824059,47410.84,2.75,80.13,8989.66,893.88
4409,Mizoram,District_81,2015,1131250,41547.47,6.46,52.33,2668.43,268.89
4410,Andhra Pradesh,District_150,2019,2620564,32878.56,5.63,44.16,1239.5,1041.84
4411,Kerala,District_10,2022,1342439,72434.31,6.69,74.76,8938.09,1207.72
4412,Uttar Pradesh,District_224,2018,2987160,59959.15,11.58,86.97,7448.59,272.39
4413,Odisha,District_264,2021,2937034,12135.91,2.04,44.97,3109.97,247.16
4414,Manipur,District_149,2015,1594056,45666.26,14.11,50.88,3048.84,958.98
4415,Himachal Pradesh,District_278,2024,1125388,7108.62,8.08,45.58,3221.75,175.15
4416,Gujarat,District_274,2016,2129703,19579.87,2.25,78.05,8613.35,1214.54
